id,run_id,window_start,window_end,source,check_name,status,total_rows,failed_rows,details_json,created_ts
1662,8652a2cc-ca36-4e59-9b40-05a761182f76,2026-03-12 13:36:11.550700+00:00,2026-03-12 13:41:11.550700+00:00,stock,dq_overall_summary,PASS,1492,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:11.561510+00:00
1663,032844cc-0052-4679-9bbd-ae0244377c52,2026-03-12 13:36:11.574574+00:00,2026-03-12 13:41:11.574574+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:11.585107+00:00
1664,032844cc-0052-4679-9bbd-ae0244377c52,2026-03-12 13:36:11.574574+00:00,2026-03-12 13:41:11.574574+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-12 13:41:11.585107+00:00
1665,032844cc-0052-4679-9bbd-ae0244377c52,2026-03-12 13:36:11.574574+00:00,2026-03-12 13:41:11.574574+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07050359999999999}",2026-03-12 13:41:11.585107+00:00
1666,032844cc-0052-4679-9bbd-ae0244377c52,2026-03-12 13:36:11.574574+00:00,2026-03-12 13:41:11.574574+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:41:11.585107+00:00
1667,032844cc-0052-4679-9bbd-ae0244377c52,2026-03-12 13:36:11.574574+00:00,2026-03-12 13:41:11.574574+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:41:11.585107+00:00
1668,032844cc-0052-4679-9bbd-ae0244377c52,2026-03-12 13:36:11.574574+00:00,2026-03-12 13:41:11.574574+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:11.585107+00:00
1669,9b650325-96eb-4c31-ae3e-a480d43d6948,2026-03-12 13:36:26.661019+00:00,2026-03-12 13:41:26.661019+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:26.667566+00:00
1670,9b650325-96eb-4c31-ae3e-a480d43d6948,2026-03-12 13:36:26.661019+00:00,2026-03-12 13:41:26.661019+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-12 13:41:26.667566+00:00
1671,9b650325-96eb-4c31-ae3e-a480d43d6948,2026-03-12 13:36:26.661019+00:00,2026-03-12 13:41:26.661019+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0701628}",2026-03-12 13:41:26.667566+00:00
1672,9b650325-96eb-4c31-ae3e-a480d43d6948,2026-03-12 13:36:26.661019+00:00,2026-03-12 13:41:26.661019+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:41:26.667566+00:00
1673,9b650325-96eb-4c31-ae3e-a480d43d6948,2026-03-12 13:36:26.661019+00:00,2026-03-12 13:41:26.661019+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:41:26.667566+00:00
1674,9b650325-96eb-4c31-ae3e-a480d43d6948,2026-03-12 13:36:26.661019+00:00,2026-03-12 13:41:26.661019+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:26.667566+00:00
1675,e745bf5c-1107-4ffc-926a-67344efc3fe2,2026-03-12 13:36:26.677683+00:00,2026-03-12 13:41:26.677683+00:00,social,required_fields_not_null,PASS,996,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:26.683911+00:00
1676,e745bf5c-1107-4ffc-926a-67344efc3fe2,2026-03-12 13:36:26.677683+00:00,2026-03-12 13:41:26.677683+00:00,social,duplicate_event_id_rate,PASS,996,0,{'duplicate_rate': 0.0},2026-03-12 13:41:26.683911+00:00
1677,e745bf5c-1107-4ffc-926a-67344efc3fe2,2026-03-12 13:36:26.677683+00:00,2026-03-12 13:41:26.677683+00:00,social,late_events_over_30s_rate,PASS,996,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07008925}",2026-03-12 13:41:26.683911+00:00
1678,e745bf5c-1107-4ffc-926a-67344efc3fe2,2026-03-12 13:36:26.677683+00:00,2026-03-12 13:41:26.677683+00:00,social,social_mentions_range,PASS,996,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:41:26.683911+00:00
1679,e745bf5c-1107-4ffc-926a-67344efc3fe2,2026-03-12 13:36:26.677683+00:00,2026-03-12 13:41:26.677683+00:00,social,unique_key_count_sanity,PASS,996,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:41:26.683911+00:00
1680,e745bf5c-1107-4ffc-926a-67344efc3fe2,2026-03-12 13:36:26.677683+00:00,2026-03-12 13:41:26.677683+00:00,social,dq_overall_summary,PASS,996,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:26.683911+00:00
1681,8d479efe-bb9a-4d35-9f86-1ba93a39b5c7,2026-03-12 13:36:41.759869+00:00,2026-03-12 13:41:41.759869+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:41.773295+00:00
1682,8d479efe-bb9a-4d35-9f86-1ba93a39b5c7,2026-03-12 13:36:41.759869+00:00,2026-03-12 13:41:41.759869+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-12 13:41:41.773295+00:00
1683,8d479efe-bb9a-4d35-9f86-1ba93a39b5c7,2026-03-12 13:36:41.759869+00:00,2026-03-12 13:41:41.759869+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0700146}",2026-03-12 13:41:41.773295+00:00
1684,8d479efe-bb9a-4d35-9f86-1ba93a39b5c7,2026-03-12 13:36:41.759869+00:00,2026-03-12 13:41:41.759869+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:41:41.773295+00:00
1685,8d479efe-bb9a-4d35-9f86-1ba93a39b5c7,2026-03-12 13:36:41.759869+00:00,2026-03-12 13:41:41.759869+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:41:41.773295+00:00
1686,8d479efe-bb9a-4d35-9f86-1ba93a39b5c7,2026-03-12 13:36:41.759869+00:00,2026-03-12 13:41:41.759869+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:41.773295+00:00
1687,c8d02677-9885-4fd3-858c-659a89d79e88,2026-03-12 13:36:41.786245+00:00,2026-03-12 13:41:41.786245+00:00,social,required_fields_not_null,PASS,996,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:41.795561+00:00
1688,c8d02677-9885-4fd3-858c-659a89d79e88,2026-03-12 13:36:41.786245+00:00,2026-03-12 13:41:41.786245+00:00,social,duplicate_event_id_rate,PASS,996,0,{'duplicate_rate': 0.0},2026-03-12 13:41:41.795561+00:00
1689,c8d02677-9885-4fd3-858c-659a89d79e88,2026-03-12 13:36:41.786245+00:00,2026-03-12 13:41:41.786245+00:00,social,late_events_over_30s_rate,PASS,996,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06986175}",2026-03-12 13:41:41.795561+00:00
1690,c8d02677-9885-4fd3-858c-659a89d79e88,2026-03-12 13:36:41.786245+00:00,2026-03-12 13:41:41.786245+00:00,social,social_mentions_range,PASS,996,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:41:41.795561+00:00
1691,c8d02677-9885-4fd3-858c-659a89d79e88,2026-03-12 13:36:41.786245+00:00,2026-03-12 13:41:41.786245+00:00,social,unique_key_count_sanity,PASS,996,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:41:41.795561+00:00
1692,c8d02677-9885-4fd3-858c-659a89d79e88,2026-03-12 13:36:41.786245+00:00,2026-03-12 13:41:41.786245+00:00,social,dq_overall_summary,PASS,996,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:41.795561+00:00
1693,256ee354-4295-4897-a344-48fa23200bf6,2026-03-12 13:36:56.876706+00:00,2026-03-12 13:41:56.876706+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:56.887556+00:00
1694,256ee354-4295-4897-a344-48fa23200bf6,2026-03-12 13:36:56.876706+00:00,2026-03-12 13:41:56.876706+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-12 13:41:56.887556+00:00
1695,256ee354-4295-4897-a344-48fa23200bf6,2026-03-12 13:36:56.876706+00:00,2026-03-12 13:41:56.876706+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06992999999999999}",2026-03-12 13:41:56.887556+00:00
1696,256ee354-4295-4897-a344-48fa23200bf6,2026-03-12 13:36:56.876706+00:00,2026-03-12 13:41:56.876706+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:41:56.887556+00:00
1697,256ee354-4295-4897-a344-48fa23200bf6,2026-03-12 13:36:56.876706+00:00,2026-03-12 13:41:56.876706+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:41:56.887556+00:00
1698,256ee354-4295-4897-a344-48fa23200bf6,2026-03-12 13:36:56.876706+00:00,2026-03-12 13:41:56.876706+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:56.887556+00:00
1699,4b6cf257-4c29-4ca2-bf16-d29c423dcffa,2026-03-12 13:36:56.902208+00:00,2026-03-12 13:41:56.902208+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:41:56.908467+00:00
1700,4b6cf257-4c29-4ca2-bf16-d29c423dcffa,2026-03-12 13:36:56.902208+00:00,2026-03-12 13:41:56.902208+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-12 13:41:56.908467+00:00
1701,4b6cf257-4c29-4ca2-bf16-d29c423dcffa,2026-03-12 13:36:56.902208+00:00,2026-03-12 13:41:56.902208+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0697082}",2026-03-12 13:41:56.908467+00:00
1702,4b6cf257-4c29-4ca2-bf16-d29c423dcffa,2026-03-12 13:36:56.902208+00:00,2026-03-12 13:41:56.902208+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:41:56.908467+00:00
1703,4b6cf257-4c29-4ca2-bf16-d29c423dcffa,2026-03-12 13:36:56.902208+00:00,2026-03-12 13:41:56.902208+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:41:56.908467+00:00
1704,4b6cf257-4c29-4ca2-bf16-d29c423dcffa,2026-03-12 13:36:56.902208+00:00,2026-03-12 13:41:56.902208+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:41:56.908467+00:00
1705,2d83c617-fbaf-4e98-97a2-dfc64a8c9552,2026-03-12 13:37:11.988189+00:00,2026-03-12 13:42:11.988189+00:00,stock,required_fields_not_null,PASS,1492,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:11.999587+00:00
1706,2d83c617-fbaf-4e98-97a2-dfc64a8c9552,2026-03-12 13:37:11.988189+00:00,2026-03-12 13:42:11.988189+00:00,stock,duplicate_event_id_rate,PASS,1492,0,{'duplicate_rate': 0.0},2026-03-12 13:42:11.999587+00:00
1707,2d83c617-fbaf-4e98-97a2-dfc64a8c9552,2026-03-12 13:37:11.988189+00:00,2026-03-12 13:42:11.988189+00:00,stock,late_events_over_30s_rate,PASS,1492,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06965165}",2026-03-12 13:42:11.999587+00:00
1708,2d83c617-fbaf-4e98-97a2-dfc64a8c9552,2026-03-12 13:37:11.988189+00:00,2026-03-12 13:42:11.988189+00:00,stock,stock_price_range,PASS,1492,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:42:11.999587+00:00
1709,2d83c617-fbaf-4e98-97a2-dfc64a8c9552,2026-03-12 13:37:11.988189+00:00,2026-03-12 13:42:11.988189+00:00,stock,unique_key_count_sanity,PASS,1492,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:42:11.999587+00:00
1710,2d83c617-fbaf-4e98-97a2-dfc64a8c9552,2026-03-12 13:37:11.988189+00:00,2026-03-12 13:42:11.988189+00:00,stock,dq_overall_summary,PASS,1492,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:11.999587+00:00
1711,2a130687-47b2-4c75-8b44-1c9d08fe3198,2026-03-12 13:37:12.012977+00:00,2026-03-12 13:42:12.012977+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:12.021055+00:00
1712,2a130687-47b2-4c75-8b44-1c9d08fe3198,2026-03-12 13:37:12.012977+00:00,2026-03-12 13:42:12.012977+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-12 13:42:12.021055+00:00
1713,2a130687-47b2-4c75-8b44-1c9d08fe3198,2026-03-12 13:37:12.012977+00:00,2026-03-12 13:42:12.012977+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06947779999999999}",2026-03-12 13:42:12.021055+00:00
1714,2a130687-47b2-4c75-8b44-1c9d08fe3198,2026-03-12 13:37:12.012977+00:00,2026-03-12 13:42:12.012977+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:42:12.021055+00:00
1715,2a130687-47b2-4c75-8b44-1c9d08fe3198,2026-03-12 13:37:12.012977+00:00,2026-03-12 13:42:12.012977+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:42:12.021055+00:00
1716,2a130687-47b2-4c75-8b44-1c9d08fe3198,2026-03-12 13:37:12.012977+00:00,2026-03-12 13:42:12.012977+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:12.021055+00:00
1717,5ec4c09e-c1c9-4e60-9b0d-ac7681108ef6,2026-03-12 13:37:27.084153+00:00,2026-03-12 13:42:27.084153+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:27.098504+00:00
1718,5ec4c09e-c1c9-4e60-9b0d-ac7681108ef6,2026-03-12 13:37:27.084153+00:00,2026-03-12 13:42:27.084153+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-12 13:42:27.098504+00:00
1719,5ec4c09e-c1c9-4e60-9b0d-ac7681108ef6,2026-03-12 13:37:27.084153+00:00,2026-03-12 13:42:27.084153+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0694596}",2026-03-12 13:42:27.098504+00:00
1720,5ec4c09e-c1c9-4e60-9b0d-ac7681108ef6,2026-03-12 13:37:27.084153+00:00,2026-03-12 13:42:27.084153+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:42:27.098504+00:00
1721,5ec4c09e-c1c9-4e60-9b0d-ac7681108ef6,2026-03-12 13:37:27.084153+00:00,2026-03-12 13:42:27.084153+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:42:27.098504+00:00
1722,5ec4c09e-c1c9-4e60-9b0d-ac7681108ef6,2026-03-12 13:37:27.084153+00:00,2026-03-12 13:42:27.084153+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:27.098504+00:00
1723,0a33ebbe-57b9-4ed1-9cac-090ed3d1b97a,2026-03-12 13:37:27.112998+00:00,2026-03-12 13:42:27.112998+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:27.120225+00:00
1724,0a33ebbe-57b9-4ed1-9cac-090ed3d1b97a,2026-03-12 13:37:27.112998+00:00,2026-03-12 13:42:27.112998+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-12 13:42:27.120225+00:00
1725,0a33ebbe-57b9-4ed1-9cac-090ed3d1b97a,2026-03-12 13:37:27.112998+00:00,2026-03-12 13:42:27.112998+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06950899999999999}",2026-03-12 13:42:27.120225+00:00
1726,0a33ebbe-57b9-4ed1-9cac-090ed3d1b97a,2026-03-12 13:37:27.112998+00:00,2026-03-12 13:42:27.112998+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:42:27.120225+00:00
1727,0a33ebbe-57b9-4ed1-9cac-090ed3d1b97a,2026-03-12 13:37:27.112998+00:00,2026-03-12 13:42:27.112998+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:42:27.120225+00:00
1728,0a33ebbe-57b9-4ed1-9cac-090ed3d1b97a,2026-03-12 13:37:27.112998+00:00,2026-03-12 13:42:27.112998+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:27.120225+00:00
1729,b28699a2-aa7d-43e4-a1fa-9edf24fb8f24,2026-03-12 13:37:42.194983+00:00,2026-03-12 13:42:42.194983+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:42.208170+00:00
1730,b28699a2-aa7d-43e4-a1fa-9edf24fb8f24,2026-03-12 13:37:42.194983+00:00,2026-03-12 13:42:42.194983+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-12 13:42:42.208170+00:00
1731,b28699a2-aa7d-43e4-a1fa-9edf24fb8f24,2026-03-12 13:37:42.194983+00:00,2026-03-12 13:42:42.194983+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06948099999999999}",2026-03-12 13:42:42.208170+00:00
1732,b28699a2-aa7d-43e4-a1fa-9edf24fb8f24,2026-03-12 13:37:42.194983+00:00,2026-03-12 13:42:42.194983+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:42:42.208170+00:00
1733,b28699a2-aa7d-43e4-a1fa-9edf24fb8f24,2026-03-12 13:37:42.194983+00:00,2026-03-12 13:42:42.194983+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:42:42.208170+00:00
1734,b28699a2-aa7d-43e4-a1fa-9edf24fb8f24,2026-03-12 13:37:42.194983+00:00,2026-03-12 13:42:42.194983+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:42.208170+00:00
1735,fb2f9066-070d-4303-82e2-c2d36985b8af,2026-03-12 13:37:42.219287+00:00,2026-03-12 13:42:42.219287+00:00,social,required_fields_not_null,PASS,996,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:42.229027+00:00
1736,fb2f9066-070d-4303-82e2-c2d36985b8af,2026-03-12 13:37:42.219287+00:00,2026-03-12 13:42:42.219287+00:00,social,duplicate_event_id_rate,PASS,996,0,{'duplicate_rate': 0.0},2026-03-12 13:42:42.229027+00:00
1737,fb2f9066-070d-4303-82e2-c2d36985b8af,2026-03-12 13:37:42.219287+00:00,2026-03-12 13:42:42.219287+00:00,social,late_events_over_30s_rate,PASS,996,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.06924075}",2026-03-12 13:42:42.229027+00:00
1738,fb2f9066-070d-4303-82e2-c2d36985b8af,2026-03-12 13:37:42.219287+00:00,2026-03-12 13:42:42.219287+00:00,social,social_mentions_range,PASS,996,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:42:42.229027+00:00
1739,fb2f9066-070d-4303-82e2-c2d36985b8af,2026-03-12 13:37:42.219287+00:00,2026-03-12 13:42:42.219287+00:00,social,unique_key_count_sanity,PASS,996,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:42:42.229027+00:00
1740,fb2f9066-070d-4303-82e2-c2d36985b8af,2026-03-12 13:37:42.219287+00:00,2026-03-12 13:42:42.219287+00:00,social,dq_overall_summary,PASS,996,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:42.229027+00:00
1741,118af874-d27c-4bd8-934b-c14fd89bf8cb,2026-03-12 13:37:57.284816+00:00,2026-03-12 13:42:57.284816+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:57.295934+00:00
1742,118af874-d27c-4bd8-934b-c14fd89bf8cb,2026-03-12 13:37:57.284816+00:00,2026-03-12 13:42:57.284816+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-12 13:42:57.295934+00:00
1743,118af874-d27c-4bd8-934b-c14fd89bf8cb,2026-03-12 13:37:57.284816+00:00,2026-03-12 13:42:57.284816+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0695876}",2026-03-12 13:42:57.295934+00:00
1744,118af874-d27c-4bd8-934b-c14fd89bf8cb,2026-03-12 13:37:57.284816+00:00,2026-03-12 13:42:57.284816+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-12 13:42:57.295934+00:00
1745,118af874-d27c-4bd8-934b-c14fd89bf8cb,2026-03-12 13:37:57.284816+00:00,2026-03-12 13:42:57.284816+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-12 13:42:57.295934+00:00
1746,118af874-d27c-4bd8-934b-c14fd89bf8cb,2026-03-12 13:37:57.284816+00:00,2026-03-12 13:42:57.284816+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-12 13:42:57.295934+00:00
1747,04128825-f333-4273-933e-67af4cd651a7,2026-03-12 13:37:57.308822+00:00,2026-03-12 13:42:57.308822+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-12 13:42:57.315670+00:00
1748,04128825-f333-4273-933e-67af4cd651a7,2026-03-12 13:37:57.308822+00:00,2026-03-12 13:42:57.308822+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-12 13:42:57.315670+00:00
1749,04128825-f333-4273-933e-67af4cd651a7,2026-03-12 13:37:57.308822+00:00,2026-03-12 13:42:57.308822+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0692364}",2026-03-12 13:42:57.315670+00:00
1750,04128825-f333-4273-933e-67af4cd651a7,2026-03-12 13:37:57.308822+00:00,2026-03-12 13:42:57.308822+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-12 13:42:57.315670+00:00
1751,04128825-f333-4273-933e-67af4cd651a7,2026-03-12 13:37:57.308822+00:00,2026-03-12 13:42:57.308822+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-12 13:42:57.315670+00:00
